Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,besplatna_dostava (product.metafields.custom.besplatna_dostava),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Brush material (product.metafields.shopify.brush-material),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Dirt separating method (product.metafields.shopify.dirt-separating-method),Dispenser type (product.metafields.shopify.dispenser-type),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Dust container type (product.metafields.shopify.dust-container-type),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Handle material (product.metafields.shopify.handle-material),Handwear material (product.metafields.shopify.handwear-material),Ingredients (product.metafields.shopify.ingredients),Item condition (product.metafields.shopify.item-condition),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Organizer type (product.metafields.shopify.organizer-type),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Vacuum air filtering technology (product.metafields.shopify.vacuum-air-filtering-technology),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle fluid type (product.metafields.shopify.vehicle-fluid-type),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kofa-sa-tockicima-i-cjediljkom-25-l,Kofa sa točkićima i cjediljkom IPC 25 L,"<h2 data-start=""0"" data-end=""95""><strong data-start=""4"" data-end=""93"">Kofa sa točkićima i cjediljkom IPC 25 L – Profesionalna funkcionalnost i izdržljivost</strong></h2>
<p data-start=""97"" data-end=""458"">Kofa sa točkićima i cjediljkom IPC zapremine <strong data-start=""142"" data-end=""150"">25 L</strong> idealna je za profesionalnu upotrebu u raznim prostorima poput hotela, restorana i poslovnih objekata. Opremljena sa <strong data-start=""268"" data-end=""308"">četiri točkića Ø 80 mm sa štitnicima</strong>, omogućava laku i sigurnu manipulaciju, dok <strong data-start=""353"" data-end=""373"">snažna cjediljka</strong> osigurava brzo i efikasno isušivanje mopova, čineći čišćenje bržim i praktičnijim.</p>
<p data-start=""460"" data-end=""697"">Kofa dolazi s <strong data-start=""474"" data-end=""496"">ergonomskom ručkom</strong> koja omogućava udoban i lak transport, čineći je savršenim alatom za čišćenje velikih površina. Nova linija ovog proizvoda nudi poboljšane karakteristike za dugotrajan rad u profesionalnim uslovima.</p>
<h3 data-start=""699"" data-end=""759""><strong data-start=""703"" data-end=""757"">Zašto odabrati IPC kofu sa točkićima i cjediljkom?</strong></h3>
<p data-start=""761"" data-end=""1183"">✅ <strong data-start=""763"" data-end=""796"">Funkcionalnost i izdržljivost</strong> – Pogodna za profesionalnu upotrebu u hotelima, restoranima i drugim objektima.<br data-start=""876"" data-end=""879"">✅ <strong data-start=""881"" data-end=""901"">Snažna cjediljka</strong> – Efikasno isušivanje mopova za brže čišćenje.<br data-start=""948"" data-end=""951"">✅ <strong data-start=""953"" data-end=""973"">Lako upravljanje</strong> – Četiri točkića Ø 80 mm sa štitnicima omogućavaju lakšu manipulaciju.<br data-start=""1044"" data-end=""1047"">✅ <strong data-start=""1049"" data-end=""1068"">Praktična ručka</strong> – Omogućava udoban i lak transport.<br data-start=""1104"" data-end=""1107"">✅ <strong data-start=""1109"" data-end=""1130"">Savršen kapacitet</strong> – Kofa od 25 L idealna je za veće količine čišćenja.<strong data-start=""1189"" data-end=""1203""></strong></p>
<!---->",IPC,Uncategorized,"","okolica, oprema",true,Title,Default Title,,,,,,,,M66SECC00042,0.0,,deny,manual,177.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/kofa-sa-tockicima-i-cjediljkom-ipc-25-l-130222.jpg?v=1736087695,1,KOFA SA TOČKIĆIMA I CJEDILJKOM IPC 25 L - Greentime,false,,"Kofa sa točkićima i cjediljkom IPC 25 L s četirima točkićima Ø 80 mm. Snažna cjediljka, praktična ručka i izdržljivost za profesionalnu upotrebu.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
plasticna-kanta-sa-cediljkom-ipc-12l,PLASTIČNA KANTA SA CEDILJKOM IPC 12L,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66SECC00017,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
pajalica-za-paucinu-ipc,PAJALICA ZA PAUČINU  IPC,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66SCOV00012,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
pajalica-za-paucinu-okrugla-ipc-scov00005-plavo-crvena,PAJALICA ZA PAUČINU OKRUGLA IPC SCOV00005 PLAVO-CRVENA,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66SCOV00005,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
strugac-za-staklo-i-pod-sa-drskom-ipc-rasc00003-25cm,STRUGAČ ZA STAKLO I POD SA DRŠKOM IPC RASC00003 25CM,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66RASC00003,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
strugac-za-staklo-sa-drskom-ipc,STRUGAČ ZA STAKLO SA DRŠKOM IPC,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66RASC00002,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
teleskopska-sipka-3x2m,Teleskopska šipka 3x2m,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66PRTE00018,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
teleskopska-drska-ipc-prte00004-2x1-25-m,"TELESKOPSKA DRŠKA IPC PRTE00004 2X1,25 M",,IPC,Uncategorized,"","oprema, oprema za čišćenje stakla, ostaklo",true,Veličina,2x1.5M,,,,,,,,M66PRTE00004,0.0,,deny,manual,59.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0811/5565/3912/files/teleskopska-drska-ipc-prte00004-2x125-m-391625.png?v=1736087798,1,"TELESKOPSKA DRŠKA IPC PRTE00004 2X1,25 M - Greentime",false,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
teleskopska-drska-ipc-prte00004-2x1-25-m,,,,,,,,,3x2M,,,,,,,,M66PRTE00005,0.0,,deny,manual,110.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0811/5565/3912/files/teleskopska-drska-ipc-prte00004-2x125-m-632040.png?v=1736087799,2,"TELESKOPSKA DRŠKA IPC PRTE00004 2X1,25 M - Greentime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
zatvoreni-dubrovnik-sa-drskom-i-metlicom-ipc,Zatvoreni đubrovnik sa drškom i metlicom IPC,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66PATT00008,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
aluminijumska-drska-za-mop-ipc-mani00029-145-cm,ALUMINIJUMSKA DRŠKA ZA TTS/FILMOP/IPC MOP 145 CM,"<ul>
<li style=""font-weight: bold;""><strong>Izdrađena od aluminijuma</strong></li>
<li style=""font-weight: bold;""><strong>Odgovara držaču mopa TTS/FILMOP/IPC</strong></li>
<li style=""font-weight: bold;"">
<strong>Visokokvalitetna drška od 145cm</strong><!---->
</li>
</ul>",IPC,Uncategorized,"","mop za ciscenje, oprema, oprema za čišćenje stakla, ostaklo",true,Title,Default Title,,,,,,,,M66MANI00029,0.0,,deny,manual,17.90,20.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/aluminijumska-drska-za-ttsfilmopipc-mop-145-cm-942538.webp?v=1736087752,1,ALUMINIJUMSKA DRŠKA ZA TTS/FILMOP/IPC MOP 145 CM - Greentime,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
guma-za-brisac-staklenih-povrsina-ipc-lgmi00003-92-cm,GUMA ZA BRISAČ STAKLENIH POVRŠINA IPC LGMI00003 92 CM,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66LGMI00003,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
mikrofiber-ravan-mop-40cm-sa-dzepovima-i-krilima-ipc-fran01478-sivi,Profesionalni mopovi za čišćenje - Mikrofiber ravan mop sivi IPC,"<div id=""description"" class=""item active"">
<h1><strong>Profesionalni mopovi za čišćenje – Mikrofiber ravan mop sivi IPC</strong></h1>
<p><strong>Mikrofiber ravan mop sa džepovima i krilima IPC – 40x11 cm</strong></p>
<p><strong>Opis proizvoda</strong>:<br>Mikrofiber ravan mop IPC) savršen je za efikasno uklanjanje nečistoća sa svih vrsta podnih površina, uključujući linoleum, parket i pločice. Ovaj visokokvalitetni mop nudi izvrsnu apsorpciju tečnosti, što ga čini idealnim za sakupljanje prljavštine i tečnosti s podova, ostavljajući površine besprijekorno čistim.</p>
<p><strong>Karakteristike</strong>:</p>
<ul>
<li>
<strong>Univerzalna primjena</strong>: Pogodan za čišćenje u HoReCa sektoru, maloprodajnim objektima, kancelarijama i drugim komercijalnim prostorima.</li>
<li>
<strong>Izvrsna apsorpcija</strong>: Mikrofiber tkanina osigurava visoku sposobnost sakupljanja prljavštine i tečnosti.</li>
<li>
<strong>Dugotrajna upotreba</strong>: Mop je izrađen od 100% poliestera i može se prati do 500 puta u veš mašini na temperaturi do 90°C.</li>
<li>
<strong>Dimenzije</strong>: 40 cm x 11 cm – idealne za brzo i temeljno čišćenje svih vrsta podnih površina.</li>
<li>
<strong>Jednostavna upotreba</strong>: Mop dolazi s džepovima i krilima, omogućujući jednostavno rukovanje i efikasno čišćenje.</li>
</ul>
<p><strong>Primjena</strong>:<br>Mikrofiber mop IPC  je savršen izbor za svakodnevno čišćenje podova u profesionalnim i komercijalnim prostorima, osiguravajući visok nivo čistoće uz minimalan napor.</p>
</div>
<div id=""specification"" class=""item""></div>
<!---->",IPC,Uncategorized,"","ipc, mop za ciscenje, mopovi, oprema, Profesionalni mopovi za čišćenje",true,Title,Default Title,,,,,,,,M66FRAN01478,0.0,,deny,manual,23.90,25.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/mikrofiber-ravan-mop-40cm-sa-dzepovima-i-krilima-za-tts-ipc-sivi-40-cm-409787.png?v=1736087798,1,MIKROFIBER RAVAN MOP 40cm SA DŽEPOVIMA I KRILIMA ZA TTS IPC SIVI 40 CM - Greentime,false,Profesionalni mopovi za čišćenje – Mikrofiber ravan mop sivi,"Profesionalni mopovi za čišćenje – visokokvalitetni mopovi od mikrovlakana za efikasno uklanjanje prljavštine. Pogodni za restorane, kafiće i poslovne prostore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mikrofiber-ravan-mop-40cm-sa-dzepovima-i-krilima-ipc-fran-01322-sivo-bijeli-40-cm,MIKROFIBER RAVAN MOP 40cm SA DŽEPOVIMA I KRILIMA IPC FRAN 01322 SIVO BIJELI 40 CM,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66FRAN01322,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
pamucni-ravan-mop-40-cm-sa-krilima-i-dzepovima-ipc-40-cm,PAMUČNI RAVAN MOP 40 cm SA KRILIMA I DŽEPOVIMA IPC 40 CM,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66FRAN01304,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
mikrofiber-ravan-mop-40-cm-sa-abrazivom-dzepovima-i-krilima-ipc-40-cm,Profesionalni mopovi za čišćenje - Mikrofiber ravan mop SPOT IPC,"<div class=""item active"" id=""description"">
<h1><strong>Profesionalni mopovi za čišćenje – Mikrofiber ravan mop SPOT IPC</strong></h1>
<p>Mikrofiber ravan mop IPC (SPOT) je specijalizirani alat za uklanjanje tvrdokornih nečistoća sa svih vrsta površina, uključujući čelične, drvene, mermerne i plastične. Ovaj napredni mop je izrađen od kvalitetnih mikrofiber vlakana s dodatkom abraziva na tačkama, što omogućava efikasno čišćenje i skidanje tvrdokornih mrlja.</p>
<p><strong>Karakteristike</strong>:</p>
<ul>
<li>
<strong>Efikasno čišćenje</strong>: Abrazivni dodaci na mopu pomažu u uklanjanju tvrdokornih nečistoća s raznih vrsta površina.</li>
<li>
<strong>Kvalitetna izrada</strong>: Napravljen od kratko šišanih mikrofiber vlakana za intenzivno čišćenje.</li>
<li>
<strong>Dugotrajna upotreba</strong>: Može se prati do 500 puta u veš mašini na temperaturi do 90°C.</li>
<li>
<strong>Dimenzije</strong>: 40 cm x 11 cm – pogodna veličina za efikasno čišćenje različitih površina.</li>
<li>
<strong>Praktičan dizajn</strong>: Opremljen džepovima i krilima za jednostavno rukovanje i maksimalnu efikasnost.</li>
</ul>
<p><strong>Primjena</strong>:<br>Mikrofiber mop IPC (SPOT) je idealan za profesionalnu upotrebu u situacijama gdje je potrebno intenzivno čišćenje tvrdokornih mrlja i nečistoća. Pogodan je za korištenje u industrijskim, komercijalnim i komunalnim prostorima.</p>
</div>
<div class=""item"" id=""specification""></div>
<!---->",IPC,Uncategorized,"","mopovi, oprema, Profesionalni mopovi za čišćenje",true,Title,Default Title,,,,,,,,M66FRAN01220,0.0,,deny,manual,27.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/mikrofiber-ravan-mop-40-cm-sa-abrazivom-dzepovima-i-krilima-za-tts-ipc-40-cm-623634.png?v=1736087752,1,"MIKROFIBER RAVAN MOP 40 cm SA ABRAZIVOM, DŽEPOVIMA I KRILIMA ZA TTS IPC 40 CM - Greentime",false,Profesionalni mopovi za čišćenje – Mikrofiber ravan mop ,"Profesionalni mopovi za čišćenje – visokokvalitetni mopovi od mikrovlakana za efikasno uklanjanje prljavštine. Pogodni za restorane, kafiće i poslovne prostore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mikrofiber-ravan-mop-sa-dzepovima-i-krilima-ipc-plavi,Profesionalni mopovi za čišćenje - Mikrofiber ravan mop plavi IPC,"<div id=""description"" class=""item active"">
<h1><strong>Profesionalni mopovi za čišćenje – Mikrofiber ravan mop plavi IPC</strong></h1>
<p>Mikrofiber ravan mop IPC (HYGIENE) u plavoj boji je idealan za temeljito uklanjanje nečistoća sa svih vrsta podnih površina, uključujući linoleum, parket, pločice, ferobeton i metal. Ovaj visoko učinkovit mop pruža izvrsnu sposobnost uklanjanja prljavštine i ostavlja površine besprijekorno čistim.</p>
<p><strong>Karakteristike</strong>:</p>
<ul>
<li>
<strong>Univerzalna primjena</strong>: Pogodan za čišćenje u HoReCa sektoru, maloprodajnim objektima, kancelarijama i drugim komercijalnim prostorima.</li>
<li>
<strong>Izvrsno čišćenje</strong>: Efikasno uklanja prljavštinu s raznih vrsta površina, ostavljajući ih čistim.</li>
<li>
<strong>Dugotrajna upotreba</strong>: Izrađen od kvalitetnih materijala, može se prati do 500 puta u veš mašini na temperaturi do 60°C.</li>
<li>
<strong>Dimenzije</strong>: 40 cm x 13 cm – idealne za brzu i temeljitu upotrebu na različitim površinama.</li>
<li>
<strong>Jednostavna upotreba</strong>: Opremljen džepovima i krilima za lako rukovanje i efikasno čišćenje.</li>
</ul>
<p><strong>Primjena</strong>:<br>Mikrofiber mop IPC (HYGIENE) plavi je savršen za svakodnevno čišćenje u profesionalnim i komercijalnim okruženjima, pružajući visoki nivo čistoće uz minimalan napor.</p>
</div>
<div id=""specification"" class=""item""></div>
<!---->",IPC,Uncategorized,"","mop za ciscenje, mopovi, oprema, Profesionalni mopovi za čišćenje",true,Title,Default Title,,,,,,,,M66FRAN01211,0.0,,deny,manual,22.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/mikrofiber-ravan-mop-sa-dzepovima-i-krilima-za-tts-ipc-plavi-40-cm-419054.png?v=1738241893,1,MIKROFIBER RAVAN MOP SA DŽEPOVIMA I KRILIMA ZA TTS IPC PLAVI 40 CM - Greentime,false,Profesionalni mopovi za čišćenje – Mikrofiber ravan mop plavi,"Profesionalni mopovi za čišćenje – visokokvalitetni mopovi od mikrovlakana za efikasno uklanjanje prljavštine. Pogodni za restorane, kafiće i poslovne prostore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mikrofiber-ravan-mop-40cm-sa-dzepovima-i-krilima-ipc-bijeli-40-cm,MIKROFIBER RAVAN MOP 40cm SA DŽEPOVIMA I KRILIMA IPC BIJELI 40 CM,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66FRAN01202,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
pamucni-ravan-mop-100cm-sa-dzepovima-ipc,PAMUČNI RAVAN MOP 100cm SA DZEPOVIMA IPC,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66FRAN00014,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
pamucni-ravan-mop-60cm-sa-dzepovima-ipc,Pamučni ravan mop 60cm SA DZEPOVIMA IPC,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,M66FRAN00009,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
multifunkcionalna-kolica-komplet-za-ciscenje-sa-dvije-kofe-od-25l-dvije-manje-kofice-od-6l,"MULTIFUNKCIONALNA KOLICA: KOMPLET ZA ČIŠĆENJE SA DVIJE KOFE OD 25L, DVIJE MANJE KOFICE OD 6L","<h3><strong>Multifunkcionalna kolica namijenjena su za efikasno čišćenje u različitim okruženjima. </strong></h3>
<h3><strong>Komplet uključuje dvije kofe kapaciteta 25 litara svaka, idealne za prijenos većih količina vode, deterdženata ili drugih tekućina potrebnih za čišćenje. </strong></h3>
<h3><strong>Također sadrže dvije manje kofice od 6 litara, koje su praktične za skupljanje manjih otpadaka ili za ciljano nanošenje sredstava za čišćenje.</strong></h3>
<h3><strong>Opremljena su sa četiri točka promjera Ø 80 mm, opremljenih zaštitnicima, kako bi se olakšalo manevriranje po različitim površinama. </strong></h3>
<h3><strong>Kolica su opremljena ručkom za lakše vođenje i kontrolu tijekom kretanja. </strong></h3>
<h3><strong>Ovaj set je idealan za upotrebu u komercijalnim prostorima poput hotela, restorana, škola, kao i za profesionalno održavanje u domaćinstvima.</strong></h3>
<h3><strong><!----></strong></h3>",IPC,Uncategorized,"","okolica, oprema",true,Title,Default Title,,,,,,,,M66CARR00666,0.0,,deny,manual,649.90,790.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/multifunkcionalna-kolica-komplet-za-ciscenje-sa-dvije-kofe-od-25l-dvije-manje-kofice-od-6l-805184.jpg?v=1736087752,1,"MULTIFUNKCIONALNA KOLICA: KOMPLET ZA ČIŠĆENJE SA DVIJE KOFE OD 25L, DVIJE MANJE KOFICE OD 6L - Greentime",false,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
kolica-za-ciscenje-sa-dvije-kofe-i-cjediljkom,Kolica za čišćenje sa dvije kofe i cjediljkom IPC,"<div class=""item active"" id=""description"">
<h2><strong>Kolica za čišćenje ""Black is Green"" IPC – Savršena za profesionalno čišćenje</strong></h2>
<p>Kolica za čišćenje ""Black is Green"" IPC <strong>sa dvije kofe od 15L,</strong> <strong>cjediljkom </strong>i <strong>policom </strong>idealna su za efikasno čišćenje u profesionalnim okruženjima. Izrađena od čvrste reciklirane plastike, ova kolica osiguravaju dugovječnost i pouzdanost. Silikonski točkići omogućavaju laku i tihu mobilnost, dok praktična konstrukcija omogućava brzu i efikasnu organizaciju.</p>
<h3><strong>PREDNOSTI</strong></h3>
<ul>
<li>Čvrsta i izdržljiva konstrukcija od reciklirane plastike</li>
<li>Tihi silikonski točkići za lakšu mobilnost</li>
<li>Dvije kofe od 15L i cjediljka za bolju organizaciju i čišćenje</li>
<li>Ekološki prihvatljiva opcija za profesionalnu upotrebu</li>
</ul>
<h3><strong>PREPORUČENA UPOTREBA</strong></h3>
<p>Idealna za upotrebu u ugostiteljstvu, poslovnim prostorima i manjim industrijskim pogonima. Praktičan alat za efikasno čišćenje i održavanje čistoće u prostorima sa visokom frekvencijom prometa.</p>
</div>
<div class=""item"" id=""specification""></div>
<!---->",IPC,Business & Industrial > Janitorial Carts & Caddies > Cleaning Carts,"","kolica za ciscenje, okolica, oprema, profesionalna kolica za čišćenje, Profesionalni mopovi za čišćenje",true,Title,Default Title,,,,,,,,M66CARR00234,0.0,,deny,manual,369.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/Kolica_za_ciscenje.jpg?v=1739707834,1,Kolica za čišćenje,false,,"Kolica ""Black is Green"" sa 2 kofe od 15L, cjediljkom i silikonskim točkićima. Izrađena od čvrste plastike, savršena za ugostiteljstvo i poslovne prostore.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
multifunkcionalna-kolica-revolution-black-is-green,"Profesionalna kolica za čišćenje ""REVOLUTION"" BLACK IS GREEN","<p><strong>Profesionalna kolica za čišćenje Revolution ""Black is Green"" – Višestruka primjena za profesionalce</strong></p>
<p>Profesionalna <strong>kolica za čišćenje</strong> Revolution ""Black is Green"" pružaju izuzetnu funkcionalnost i dugovječnost, zahvaljujući čvrstoj konstrukciji od reciklirane plastike. Opremljena su s <strong>dvije kofe, cjediljkom, policom i držačem za kese</strong>, što omogućava <strong>efikasnu organizaciju i lakši rad</strong>. Kvalitetni <strong>silikonski točkići</strong> omogućavaju lako manevrisanje, a inovativni dizajn osigurava jednostavnu upotrebu i mobilnost u svim radnim uvjetima.</p>
<p><strong>PREDNOSTI</strong></p>
<ul>
<li>Izrađena od reciklirane plastike, <strong>ekološki prihvatljiv izbor</strong>
</li>
<li>Tihi silikonski točkići za lako manevrisanje</li>
<li>Višenamjenska funkcionalnost za različite vrste čišćenja</li>
<li>Opremljena s dvije kofe, cjediljkom, policom i držačem za kese</li>
<li>Snažna i dugotrajna konstrukcija, idealna za profesionalnu primjenu</li>
</ul>
<p><strong>Upotreba</strong><br>Idealna za ugostiteljske objekte, poslovne prostore i industrijske pogone. Višenamjenska funkcionalnost čini ova kolica savršenim rješenjem za efikasno organiziranje i održavanje čistoće u prostorima s visokim prometom.</p>",IPC,Business & Industrial > Janitorial Carts & Caddies > Cleaning Carts,"","kolica za ciscenje, okolica, oprema, profesionalna kolica za čišćenje",true,Title,Default Title,,,,,,,,M66CARR,0.0,,deny,manual,486.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/multifunkcionalna-kolica-revolution-black-is-green-369078.jpg?v=1736087695,1,"MULTIFUNKCIONALNA KOLICA ""REVOLUTION"" BLACK IS GREEN - Greentime",false,"Profesionalna kolica za čišćenje | ""REVOLUTION"" BLACK IS GREEN IPC","Profesionalna kolica za čišćenje “Revolution” black is green Komplet za čišćenje sadrži: dvije kofe od 15l, dvije manje kofice od 6l, cjediljka, džak i postolje za mop.",TRUE,,,,,,,,,,,black,,,,,,,,,,,,,,metal; plastic; silicone,,,,,,,,,,,,,,,,,,lb,,,active
drzac-za-mop-olimpic-one-atpa02066-ipc-40cm,DRŽAČ ZA MOP OLIMPIC ONE IPC 40CM,"<p>Poboljšajte svoje iskustvo čišćenja s našim nastavkom za mop, dizajniranim za vrhunske performanse i dugotrajnu upotrebu. Ovaj inovativni držač krpe, u elegantnoj kombinaciji tamno sive i zelene boje, savršen je za sve vrste podnih površina, pružajući vam besprijekornu čistoću uz minimalan trud.</p>
<p><strong>Karakteristike:</strong></p>
<ul>
<li>
<p><strong>Ergonomski Dizajn:</strong> Zglobni mehanizam omogućava lako manevrisanje i pristup teško dostupnim mjestima kao što su uglovi i prostori ispod namještaja.</p>
</li>
<li>
<p><strong>Jednostavna Zamjena Krpe:</strong> Sistem za pričvršćivanje krpe omogućava brzu i jednostavnu zamjenu, štedeći vaše vrijeme i trud.</p>
</li>
<li>
<p><strong>Kompatibilnost:</strong> Nastavak se lako montira na većinu standardnih mop drški, osiguravajući čvrstu vezu i stabilnost tokom upotrebe.</p>
</li>
<li>
<p><strong>Izdržljiv Materijal:</strong> Napravljen od visokokvalitetne plastike, ovaj nastavak je dizajniran da izdrži dugotrajnu upotrebu u profesionalnim uvjetima.</p>
</li>
</ul>
<p>Bilo da ste profesionalac ili kućni korisnik, naš nastavak za mop pomoći će vam da postignete profesionalne rezultate u čišćenju. Unesite ovaj ključni alat u svoj arsenal i transformišite način na koji čistite.</p>
<!---->",IPC,Uncategorized,"","akcija, ipc, mop za ciscenje, mopovi, oprema",true,Title,Default Title,,,,,,,,M66ATPA02066,0.0,,deny,manual,45.90,53.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac-za-mop-olimpic-one-ipc-40cm-865584.png?v=1736087695,1,DRŽAČ ZA MOP OLIMPIC ONE IPC 40CM - Greentime,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
